kelurahan_id,kelurahan_name,kecamatan_name,kota_kab_name,poverty_rate,avg_household_expenditure,zero_vehicle_hh_pct,dependency_ratio,data_source,population,pop_density,area_km2
IDN.7.3.2.2_1,Cipedak,Jagakarsa,JakartaSelatan,0.0655,5526000,0.3608,0.4322,synthetic_v1,106370,26055.1,4.082503093703149
IDN.7.3.2.3_1,Jagakarsa,Jagakarsa,JakartaSelatan,0.0376,5941000,0.3041,0.4361,synthetic_v1,91031,17347.1,5.247610802462845
IDN.7.3.2.4_1,LentengAgung,Jagakarsa,JakartaSelatan,0.0589,5844000,0.4,0.3,synthetic_v1,85637,26205.1,3.2679546594672737
IDN.7.3.2.5_1,SrengsengSawah,Jagakarsa,JakartaSelatan,0.0325,6245000,0.3431,0.3879,synthetic_v1,73100,13370.4,5.467321211419102
IDN.7.3.2.6_1,TanjungBarat,Jagakarsa,JakartaSelatan,0.052,5708000,0.3845,0.4343,synthetic_v1,92125,24893.5,3.700769180386018
IDN.7.3.3.1_1,GrogolSelatan,KabayoranLama,JakartaSelatan,0.0576,7626000,0.4,0.3527,synthetic_v1,92927,29999.7,3.097596074114858
IDN.7.3.4.1_1,CipeteUtara,KebayoranBaru,JakartaSelatan,0.02,6647000,0.3329,0.4021,synthetic_v1,9840,5928.0,1.659911522208931
IDN.7.3.4.2_1,GandariaUtara,KebayoranBaru,JakartaSelatan,0.0261,6629000,0.3754,0.3837,synthetic_v1,25540,17408.9,1.467062708389547
IDN.7.3.4.3_1,Gunung,KebayoranBaru,JakartaSelatan,0.0441,6494000,0.3599,0.3779,synthetic_v1,39159,27568.5,1.4204253798415027
IDN.7.3.4.4_1,KramatPela,KebayoranBaru,JakartaSelatan,0.0334,6834000,0.3171,0.3493,synthetic_v1,27683,21839.2,1.2675836873144974
IDN.7.3.4.5_1,Melawai,KebayoranBaru,JakartaSelatan,0.0414,7396000,0.3945,0.3009,synthetic_v1,34124,26000.1,1.312456570191913
IDN.7.3.4.6_1,Petogogan,KebayoranBaru,JakartaSelatan,0.0261,6074000,0.4,0.3042,synthetic_v1,14967,19290.9,0.7758585164011854
IDN.7.3.4.7_1,Pulo,KebayoranBaru,JakartaSelatan,0.0381,6165000,0.3056,0.3992,synthetic_v1,26779,23766.4,1.1267569314300636
IDN.7.3.4.8_1,RawaBarat,KebayoranBaru,JakartaSelatan,0.0318,6569000,0.3808,0.3593,synthetic_v1,14758,22673.5,0.6508932960739828
IDN.7.3.4.9_1,Selong,KebayoranBaru,JakartaSelatan,0.0518,5729000,0.4,0.3517,synthetic_v1,39776,29999.5,1.3258907866318987
IDN.7.3.4.10_1,Senayan,KebayoranBaru,JakartaSelatan,0.0369,6206000,0.3873,0.335,synthetic_v1,39510,25878.0,1.5267808599841357
IDN.7.3.5.1_1,Cipulir,KebayoranLama,JakartaSelatan,0.0427,6275000,0.3732,0.35,synthetic_v1,49764,25306.2,1.9664716526668289
IDN.7.3.5.2_1,GrogolUtara,KebayoranLama,JakartaSelatan,0.0283,7498000,0.33,0.4113,synthetic_v1,66713,20786.5,3.209437782947837
IDN.7.3.5.3_1,KebayoranLamaSelatan,KebayoranLama,JakartaSelatan,0.0313,6823000,0.385,0.3505,synthetic_v1,44414,19427.1,2.2861929212424767
IDN.7.3.5.4_1,KebayoranLamaUtara,KebayoranLama,JakartaSelatan,0.0313,6803000,0.3471,0.3,synthetic_v1,38363,19962.2,1.9217821064962604
IDN.7.3.5.5_1,PondokPinang,KebayoranLama,JakartaSelatan,0.047,7180000,0.2808,0.4094,synthetic_v1,169359,24796.5,6.82996252198055
IDN.7.3.6.1_1,Bangka,MampangPrapatan,JakartaSelatan,0.0314,6543000,0.4,0.3552,synthetic_v1,61948,20061.5,3.0879070224866534
IDN.7.3.6.2_1,KuninganBarat,MampangPrapatan,JakartaSelatan,0.0383,7135000,0.4,0.3595,synthetic_v1,26250,25912.1,1.0130384755022637
IDN.7.3.6.3_1,MampangPrapatan,MampangPrapatan,JakartaSelatan,0.0661,6696000,0.3837,0.4402,synthetic_v1,23604,29998.9,0.7868288722855259
IDN.7.3.6.4_1,PelaMampang,MampangPrapatan,JakartaSelatan,0.0488,6956000,0.39,0.3603,synthetic_v1,57992,29559.3,1.9618866074695256
IDN.7.3.6.5_1,TegalParang,MampangPrapatan,JakartaSelatan,0.0309,6274000,0.4,0.376,synthetic_v1,22073,21124.3,1.0449098579233895
IDN.7.3.7.1_1,Cikoko,Pancoran,JakartaSelatan,0.0546,4754000,0.3887,0.3042,synthetic_v1,21600,29999.5,0.7200110850710015
IDN.7.3.7.2_1,DurenTiga,Pancoran,JakartaSelatan,0.0308,6583000,0.4,0.3528,synthetic_v1,40152,20322.7,1.9757242112196125
IDN.7.3.7.3_1,Kalibata,Pancoran,JakartaSelatan,0.02,7781000,0.3653,0.3964,synthetic_v1,20731,8902.1,2.32877424984251
IDN.7.3.7.4_1,Pancoran,Pancoran,JakartaSelatan,0.0208,7473000,0.4,0.3,synthetic_v1,23543,16305.7,1.4438478737713705
IDN.7.3.7.5_1,Pengadegan,Pancoran,JakartaSelatan,0.02,7452000,0.3916,0.3743,synthetic_v1,9013,10135.7,0.8892327261147056
IDN.7.3.7.6_1,Rawajati,Pancoran,JakartaSelatan,0.0328,7625000,0.3846,0.3712,synthetic_v1,30363,20463.7,1.4837473974776705
IDN.7.3.8.1_1,CilandakTimur,PasarMinggu,JakartaSelatan,0.0419,6546000,0.3157,0.3754,synthetic_v1,82457,22166.5,3.7198947352112817
IDN.7.3.8.2_1,JatiPadang,PasarMinggu,JakartaSelatan,0.0664,6650000,0.3793,0.4244,synthetic_v1,78543,29999.9,2.6181116208357165
IDN.7.3.8.3_1,Kebagusan,PasarMinggu,JakartaSelatan,0.0491,5868000,0.3235,0.3951,synthetic_v1,63161,23568.6,2.6798756144819036
IDN.7.3.8.4_1,PasarMinggu,PasarMinggu,JakartaSelatan,0.0383,6226000,0.3413,0.447,synthetic_v1,37966,20615.9,1.8415901875208505
IDN.7.3.8.5_1,PejatenBarat,PasarMinggu,JakartaSelatan,0.0516,7080000,0.3416,0.3187,synthetic_v1,83390,28255.2,2.9513146705124313
IDN.7.3.8.6_1,PejatenTimur,PasarMinggu,JakartaSelatan,0.02,7490000,0.3277,0.3778,synthetic_v1,20888,7511.6,2.7807583172534853
IDN.7.3.8.7_1,Ragunan,PasarMinggu,JakartaSelatan,0.0461,6324000,0.4,0.3793,synthetic_v1,111830,23384.1,4.782304520757118
IDN.7.3.9.1_1,Bintaro,Pesanggrahan,JakartaSelatan,0.0532,6117000,0.4,0.3198,synthetic_v1,118953,27156.6,4.380261905123962
IDN.7.3.9.2_1,Pesanggrahan,Pesanggrahan,JakartaSelatan,0.02,6518000,0.4,0.4193,synthetic_v1,24368,12388.1,1.9670520767603896
IDN.7.3.9.3_1,PetukanganSelatan,Pesanggrahan,JakartaSelatan,0.0574,7022000,0.3224,0.4866,synthetic_v1,60391,29999.7,2.013054167603226
IDN.7.3.9.4_1,PetukanganUtara,Pesanggrahan,JakartaSelatan,0.0448,5407000,0.3756,0.3686,synthetic_v1,65243,24779.3,2.6329642570794833
IDN.7.3.9.5_1,Ulujami,Pesanggrahan,JakartaSelatan,0.0324,4775000,0.3238,0.3925,synthetic_v1,41831,19915.5,2.1004295410918337
IDN.7.3.10.1_1,Guntur,SetiaBudi,JakartaSelatan,0.0401,6530000,0.353,0.3555,synthetic_v1,16347,29278.2,0.5583341780710918
IDN.7.3.10.2_1,Karet,SetiaBudi,JakartaSelatan,0.065,5983000,0.3444,0.3161,synthetic_v1,27761,29999.6,0.9253780115753062
IDN.7.3.10.3_1,KaretSemanggi,SetiaBudi,JakartaSelatan,0.0349,6497000,0.4,0.3,synthetic_v1,23114,25582.5,0.9035078572188778
IDN.7.3.10.4_1,PasarManggis,SetiaBudi,JakartaSelatan,0.0357,6795000,0.3662,0.3186,synthetic_v1,22432,26116.3,0.8589268210056378
IDN.7.3.10.5_1,SetiaBudi,SetiaBudi,JakartaSelatan,0.0232,6634000,0.4,0.3,synthetic_v1,14056,21330.8,0.6589530514685685
IDN.7.3.11.1_1,KaretKuningan,Setiabudi,JakartaSelatan,0.02,8000000,0.4,0.4389,synthetic_v1,30414,18128.3,1.6777106779296138
IDN.7.3.11.2_1,KuninganTimur,Setiabudi,JakartaSelatan,0.0458,7110000,0.4,0.351,synthetic_v1,67846,29946.8,2.265551288364988
IDN.7.3.11.3_1,MentengAtas,Setiabudi,JakartaSelatan,0.02,7141000,0.323,0.3371,synthetic_v1,18729,18018.8,1.0394155575408226
IDN.7.3.12.1_1,BukitDuri,Tebet,JakartaSelatan,0.0357,7290000,0.4,0.4037,synthetic_v1,24609,24194.0,1.0171512404648169
IDN.7.3.12.2_1,KebonBaru,Tebet,JakartaSelatan,0.0289,5817000,0.4,0.306,synthetic_v1,24841,20006.7,1.2416359818663285
IDN.7.3.12.3_1,Manggarai,Tebet,JakartaSelatan,0.0404,7686000,0.3434,0.3181,synthetic_v1,27810,27455.0,1.012929330555679
IDN.7.3.12.4_1,ManggaraiSelatan,Tebet,JakartaSelatan,0.0384,6785000,0.4,0.3603,synthetic_v1,15776,26357.3,0.5985446438496265
IDN.7.3.12.5_1,MentengDalam,Tebet,JakartaSelatan,0.0495,7358000,0.3956,0.4094,synthetic_v1,78143,29999.9,2.6047750891189145
IDN.7.3.12.6_1,TebetBarat,Tebet,JakartaSelatan,0.0273,5919000,0.3725,0.385,synthetic_v1,30278,19990.9,1.514587905248702
IDN.7.3.12.7_1,TebetTimur,Tebet,JakartaSelatan,0.0314,5513000,0.3482,0.3732,synthetic_v1,30529,21596.4,1.413612664138276
IDN.7.4.1.1_1,CakungBarat,Cakung,JakartaTimur,0.0301,6989000,0.3253,0.3835,synthetic_v1,88957,15059.0,5.907216188674241
IDN.7.4.1.2_1,CakungTimur,Cakung,JakartaTimur,0.041,6507000,0.4,0.4053,synthetic_v1,165276,17899.8,9.233392145502522
IDN.7.4.1.3_1,Jatinegara,Cakung,JakartaTimur,0.0475,5746000,0.366,0.3837,synthetic_v1,164286,24500.0,6.705551548736774
IDN.7.4.1.4_1,Penggilingan,Cakung,JakartaTimur,0.0558,5655000,0.3869,0.3273,synthetic_v1,113060,26265.5,4.304508442937759
IDN.7.4.1.5_1,PuloGebang,Cakung,JakartaTimur,0.0331,7139000,0.3124,0.3861,synthetic_v1,104708,15064.2,6.950790694526394
IDN.7.4.1.6_1,RawaTerate,Cakung,JakartaTimur,0.0556,5483000,0.3321,0.3214,synthetic_v1,110737,27533.1,4.021962567447138
IDN.7.4.1.7_1,UjungMenteng,Cakung,JakartaTimur,0.0686,7494000,0.3806,0.3905,synthetic_v1,109476,28864.0,3.7928159777446586
IDN.7.4.2.1_1,BambuApus,Cipayung,JakartaTimur,0.0541,5474000,0.285,0.3618,synthetic_v1,68467,23146.9,2.9579333309675855
IDN.7.4.2.2_1,Ceger,Cipayung,JakartaTimur,0.0749,6757000,0.3283,0.5104,synthetic_v1,95382,29999.9,3.1794091930810264
IDN.7.4.2.3_1,Cilangkap,Cipayung,JakartaTimur,0.0392,5799000,0.3245,0.3897,synthetic_v1,82006,15286.0,5.364762439380733
IDN.7.4.2.4_1,Cipayung,Cipayung,JakartaTimur,0.0308,6607000,0.3352,0.3187,synthetic_v1,36090,12676.8,2.846931283443757
IDN.7.4.2.5_1,LubangBuaya,Cipayung,JakartaTimur,0.02,5843000,0.3411,0.3754,synthetic_v1,35280,9807.3,3.597302451963429
IDN.7.4.2.6_1,Munjul,Cipayung,JakartaTimur,0.0745,5877000,0.3322,0.4201,synthetic_v1,58575,28436.6,2.059846630024105
IDN.7.4.2.7_1,PondokRanggon,Cipayung,JakartaTimur,0.0631,5983000,0.3369,0.4803,synthetic_v1,106721,23130.8,4.613795685608112
IDN.7.4.2.8_1,Setu,Cipayung,JakartaTimur,0.0482,5343000,0.3626,0.3585,synthetic_v1,59883,19998.5,2.9943799802222184
IDN.7.4.3.1_1,Cibubur,Ciracas,JakartaTimur,0.0563,6600000,0.2769,0.315,synthetic_v1,104283,21276.6,4.901298914729617
IDN.7.4.3.2_1,Ciracas,Ciracas,JakartaTimur,0.031,5784000,0.3277,0.4266,synthetic_v1,47902,13641.6,3.511475430687657
IDN.7.4.3.3_1,KelapaDuaWetan,Ciracas,JakartaTimur,0.0868,5913000,0.3751,0.3212,synthetic_v1,100704,29999.9,3.3568116969926054
IDN.7.4.3.4_1,Rambutan,Ciracas,JakartaTimur,0.0474,5511000,0.387,0.359,synthetic_v1,56277,21993.0,2.558858969046424
IDN.7.4.3.5_1,Susukan,Ciracas,JakartaTimur,0.0478,4222000,0.2926,0.3695,synthetic_v1,52794,21681.5,2.434983439561417
IDN.7.4.4.1_1,DurenSawit,DurenSawit,JakartaTimur,0.0536,6274000,0.3766,0.372,synthetic_v1,104567,26539.5,3.940048206748375
IDN.7.4.4.2_1,Klender,DurenSawit,JakartaTimur,0.0482,8000000,0.2898,0.4064,synthetic_v1,74908,25408.4,2.9481575433992138
IDN.7.4.4.3_1,MalakaJaya,DurenSawit,JakartaTimur,0.0481,6964000,0.3561,0.3453,synthetic_v1,24025,22759.3,1.0556132642726328
IDN.7.4.4.4_1,MalakaSari,DurenSawit,JakartaTimur,0.032,6360000,0.4,0.3641,synthetic_v1,21124,16425.3,1.2860680314174997
IDN.7.4.4.5_1,PondokBambu,DurenSawit,JakartaTimur,0.0479,6304000,0.3316,0.3709,synthetic_v1,117923,25392.9,4.643940247084401
IDN.7.4.4.6_1,PondokKelapa,DurenSawit,JakartaTimur,0.0734,6334000,0.3188,0.3879,synthetic_v1,174207,30000.0,5.806904714252142
IDN.7.4.4.7_1,PondokKopi,DurenSawit,JakartaTimur,0.066,6724000,0.3797,0.3866,synthetic_v1,59002,29574.2,1.9950528977236384
IDN.7.4.5.1_1,BaliMester,Jatinegara,JakartaTimur,0.0594,5807000,0.3194,0.3828,synthetic_v1,17541,29998.9,0.5847215168610723
IDN.7.4.5.2_1,BidaraCina,Jatinegara,JakartaTimur,0.0271,7676000,0.3564,0.4018,synthetic_v1,8910,20017.7,0.4451058333441166
IDN.7.4.5.3_1,CipinangBesarSelatan,Jatinegara,JakartaTimur,0.0231,7217000,0.4,0.3854,synthetic_v1,28042,16116.3,1.7399727143122414
IDN.7.4.5.4_1,CipinangBesarUtara,Jatinegara,JakartaTimur,0.0353,7251000,0.3533,0.3871,synthetic_v1,23723,22214.3,1.067917988132765
IDN.7.4.5.5_1,CipinangCempedak,Jatinegara,JakartaTimur,0.0384,7008000,0.3684,0.3,synthetic_v1,39682,23371.5,1.6978782729677762
IDN.7.4.5.6_1,CipinangMuara,Jatinegara,JakartaTimur,0.0552,6619000,0.4,0.3702,synthetic_v1,81120,29999.6,2.7040329787431303
IDN.7.4.5.7_1,KampungMelayu,Jatinegara,JakartaTimur,0.02,7236000,0.3963,0.3874,synthetic_v1,14644,11418.7,1.282462013310888
IDN.7.4.5.8_1,RawaBunga,Jatinegara,JakartaTimur,0.0592,7192000,0.3908,0.3989,synthetic_v1,24607,29999.1,0.8202573541962148
IDN.7.4.6.1_1,BaleKambang,Kramatjati,JakartaTimur,0.0386,6223000,0.3554,0.3373,synthetic_v1,35697,21154.1,1.687475085433774
IDN.7.4.6.2_1,BatuAmpar,Kramatjati,JakartaTimur,0.0347,6043000,0.3834,0.3392,synthetic_v1,49079,19343.6,2.537222288068635
IDN.7.4.6.3_1,Cawang,Kramatjati,JakartaTimur,0.0231,6708000,0.3714,0.3379,synthetic_v1,30883,15897.9,1.942577956796888
IDN.7.4.6.4_1,Cililitan,Kramatjati,JakartaTimur,0.02,7819000,0.3921,0.3955,synthetic_v1,19233,11372.6,1.6911701683358278
IDN.7.4.6.5_1,Dukuh,Kramatjati,JakartaTimur,0.0566,5366000,0.3363,0.4303,synthetic_v1,41105,26727.2,1.5379484558456635
IDN.7.4.6.6_1,KampungTengah,Kramatjati,JakartaTimur,0.0438,5253000,0.3553,0.3551,synthetic_v1,43948,22275.7,1.9729161078820616
IDN.7.4.6.7_1,KramatJati,Kramatjati,JakartaTimur,0.0218,6631000,0.3288,0.4177,synthetic_v1,19570,13588.8,1.4401550381738262
IDN.7.4.7.1_1,CipinangMelayu,Makasar,JakartaTimur,0.0229,6486000,0.3628,0.3808,synthetic_v1,33865,13387.2,2.529648950283455
IDN.7.4.7.2_1,HalimPerdanaKusumah,Makasar,JakartaTimur,0.0372,6587000,0.3319,0.3683,synthetic_v1,257227,19699.2,13.057706514148222
IDN.7.4.7.3_1,KebonPala,Makasar,JakartaTimur,0.0648,6754000,0.3279,0.3591,synthetic_v1,61389,29999.6,2.0463286236581713
IDN.7.4.7.4_1,Makasar,Makasar,JakartaTimur,0.0379,6290000,0.3764,0.411,synthetic_v1,28866,20296.2,1.422234066858818
IDN.7.4.7.5_1,PinangRanti,Makasar,JakartaTimur,0.0216,7554000,0.3652,0.3946,synthetic_v1,27511,11782.8,2.3348406831657287
IDN.7.4.8.1_1,KayuManis,Matraman,JakartaTimur,0.0307,5523000,0.4,0.4725,synthetic_v1,12537,21993.0,0.5700463027934157
IDN.7.4.8.2_1,KebonManggis,Matraman,JakartaTimur,0.0295,6177000,0.3651,0.3145,synthetic_v1,17067,21972.5,0.7767427667432109
IDN.7.4.8.3_1,PalMeriem,Matraman,JakartaTimur,0.02,6741000,0.3985,0.3837,synthetic_v1,2598,4553.2,0.5705920907755393
IDN.7.4.8.4_1,PisanganBaru,Matraman,JakartaTimur,0.0347,5440000,0.4,0.3345,synthetic_v1,18934,23103.4,0.8195327736978164
IDN.7.4.8.5_1,UtanKayuSelatan,Matraman,JakartaTimur,0.0319,6619000,0.399,0.3172,synthetic_v1,26573,21885.7,1.214169332395537
IDN.7.4.8.6_1,UtanKayuUtara,Matraman,JakartaTimur,0.0457,8000000,0.3483,0.3599,synthetic_v1,26776,28460.4,0.9408151620873046
IDN.7.4.9.1_1,Baru,Pasarrebo,JakartaTimur,0.0742,6274000,0.3519,0.3899,synthetic_v1,56904,30000.0,1.8968018849884325
IDN.7.4.9.2_1,Cijantung,Pasarrebo,JakartaTimur,0.0634,6441000,0.3605,0.529,synthetic_v1,77837,27984.0,2.781481349500594
IDN.7.4.9.3_1,Gedong,Pasarrebo,JakartaTimur,0.0398,5368000,0.3583,0.3685,synthetic_v1,48350,19794.8,2.442565396494165
IDN.7.4.9.4_1,Kalisari,Pasarrebo,JakartaTimur,0.0316,5687000,0.2539,0.3299,synthetic_v1,36353,13709.0,2.651769616270367
IDN.7.4.9.5_1,Pekayon,Pasarrebo,JakartaTimur,0.0883,5812000,0.3357,0.4031,synthetic_v1,95332,30000.0,3.177735894975639
IDN.7.4.10.1_1,Cipinang,Pulogadung,JakartaTimur,0.0393,6366000,0.4,0.3,synthetic_v1,36472,23197.9,1.572213641180734
IDN.7.4.10.2_1,Jati,Pulogadung,JakartaTimur,0.0394,7611000,0.3597,0.3638,synthetic_v1,48419,22711.9,2.131873518647952
IDN.7.4.10.3_1,JatinegaraKaum,Pulogadung,JakartaTimur,0.0395,7004000,0.3433,0.3704,synthetic_v1,26847,22311.9,1.2032601664704927
IDN.7.4.10.4_1,KayuPutih,Pulogadung,JakartaTimur,0.0408,5760000,0.3924,0.4053,synthetic_v1,90144,24309.7,3.708152872413752
IDN.7.4.10.5_1,PisanganTimur,Pulogadung,JakartaTimur,0.0347,6886000,0.3916,0.4125,synthetic_v1,39659,22147.8,1.7906537714792534
IDN.7.4.10.6_1,PuloGadung,Pulogadung,JakartaTimur,0.0311,6963000,0.4,0.3442,synthetic_v1,32238,18631.5,1.730292276672026
IDN.7.4.10.7_1,Rawamangun,Pulogadung,JakartaTimur,0.029,7589000,0.3283,0.3568,synthetic_v1,51767,19301.5,2.6820161107638003
IDN.7.5.1.1_1,Cilincing,Cilincing,JakartaUtara,0.0492,7376000,0.3585,0.3512,synthetic_v1,141563,19968.7,7.0892451133487215
IDN.7.5.1.2_1,KaliBaru,Cilincing,JakartaUtara,0.0398,5380000,0.3624,0.3295,synthetic_v1,40823,17229.1,2.369427765887325
IDN.7.5.1.3_1,Marunda,Cilincing,JakartaUtara,0.0408,5385000,0.3139,0.4085,synthetic_v1,120650,15535.5,7.766081501964405
IDN.7.5.1.4_1,Rorotan,Cilincing,JakartaUtara,0.0504,5148000,0.3479,0.3239,synthetic_v1,219495,21038.9,10.432835953208656
IDN.7.5.1.5_1,SemperBarat,Cilincing,JakartaUtara,0.0425,6080000,0.3883,0.3618,synthetic_v1,61183,19366.4,3.1592280165209026
IDN.7.5.1.6_1,SemperTimur,Cilincing,JakartaUtara,0.0703,6577000,0.375,0.3356,synthetic_v1,125709,29957.0,4.196316939736391
IDN.7.5.1.7_1,SukaPura,Cilincing,JakartaUtara,0.02,7109000,0.3068,0.4077,synthetic_v1,25927,4348.1,5.962784140665042
IDN.7.5.2.1_1,DanauSunter,DanauSunterDll,JakartaUtara,0.053,6642000,0.4,0.4533,synthetic_v1,18807,29999.9,0.6269016717863551
IDN.7.5.3.1_1,KelapaGadingBarat,KelapaGading,JakartaUtara,0.0594,6264000,0.3673,0.3063,synthetic_v1,229015,29999.9,7.6338580608156255
IDN.7.5.3.2_1,KelapaGadingTimur,KelapaGading,JakartaUtara,0.02,6630000,0.372,0.3,synthetic_v1,25589,8398.5,3.0468713385533466
IDN.7.5.3.3_1,PegangsaanDua,KelapaGading,JakartaUtara,0.0374,5768000,0.3663,0.3688,synthetic_v1,109481,19597.6,5.586437149834686
IDN.7.5.4.1_1,Koja,Koja,JakartaUtara,0.0401,7966000,0.3439,0.3822,synthetic_v1,48121,18756.9,2.5655061206100513
IDN.7.5.4.2_1,Lagoa,Koja,JakartaUtara,0.0248,4997000,0.3965,0.3928,synthetic_v1,19514,12163.6,1.6042994846206988
IDN.7.5.4.3_1,RawabadakSelatan,Koja,JakartaUtara,0.0314,6560000,0.3579,0.3538,synthetic_v1,29214,16650.7,1.754519092161845
IDN.7.5.4.4_1,RawabadakUtara,Koja,JakartaUtara,0.0275,7982000,0.312,0.3683,synthetic_v1,17924,14312.9,1.2522956573825397
IDN.7.5.4.5_1,TuguSelatan,Koja,JakartaUtara,0.0702,6378000,0.342,0.3963,synthetic_v1,57038,29999.8,1.9012778305967304
IDN.7.5.4.6_1,TuguUtara,Koja,JakartaUtara,0.0591,6168000,0.3597,0.4322,synthetic_v1,63646,27207.3,2.33930120246691
IDN.7.5.5.1_1,Ancol,Pademangan,JakartaUtara,0.0586,6285000,0.4,0.3,synthetic_v1,237255,30000.0,7.908501905700148
IDN.7.5.5.2_1,PademanganBarat,Pademangan,JakartaUtara,0.049,6489000,0.4,0.3478,synthetic_v1,46519,27814.4,1.67247965539879
IDN.7.5.5.3_1,PademanganTimur,Pademangan,JakartaUtara,0.0209,7747000,0.3434,0.3763,synthetic_v1,42769,15170.4,2.8192324312615633
IDN.7.5.6.1_1,KamalMuara,Penjaringan,JakartaUtara,0.0384,4501000,0.4,0.3365,synthetic_v1,191792,17683.2,10.845991133513794
IDN.7.5.6.2_1,KapukMuara,Penjaringan,JakartaUtara,0.0499,7662000,0.3739,0.4616,synthetic_v1,226264,25047.1,9.033525194122731
IDN.7.5.6.3_1,Pejagalan,Penjaringan,JakartaUtara,0.0209,5444000,0.4,0.3367,synthetic_v1,55112,14317.2,3.8493646011002696
IDN.7.5.6.4_1,Penjaringan,Penjaringan,JakartaUtara,0.0509,6329000,0.3654,0.3683,synthetic_v1,127009,27182.1,4.672530969397075
IDN.7.5.6.5_1,Pluit,Penjaringan,JakartaUtara,0.0384,6118000,0.3868,0.4017,synthetic_v1,153782,20392.3,7.541189428777878
IDN.7.5.7.1_1,KebonBawang,TanjungPriok,JakartaUtara,0.0377,6870000,0.3937,0.3471,synthetic_v1,33470,19217.7,1.7416193011581786
IDN.7.5.7.2_1,Papango,TanjungPriok,JakartaUtara,0.0515,5236000,0.4,0.3,synthetic_v1,80271,26993.0,2.9737698191481585
IDN.7.5.7.3_1,SungaiBambu,TanjungPriok,JakartaUtara,0.0485,6836000,0.4,0.3523,synthetic_v1,57967,24931.3,2.3250669931984373
IDN.7.5.7.4_1,SunterAgung,TanjungPriok,JakartaUtara,0.0337,8000000,0.4,0.4197,synthetic_v1,105394,20191.6,5.219706894329016
IDN.7.5.7.5_1,SunterJaya,TanjungPriok,JakartaUtara,0.0563,5506000,0.3622,0.3511,synthetic_v1,155023,30000.0,5.167434866940137
IDN.7.5.7.6_1,TanjungPriuk,TanjungPriok,JakartaUtara,0.0275,6532000,0.3356,0.3352,synthetic_v1,52136,14565.8,3.5793372040533136
IDN.7.5.7.7_1,Warakas,TanjungPriok,JakartaUtara,0.0514,5924000,0.3782,0.4206,synthetic_v1,28125,25987.6,1.0822472902876
IDN.7.6.1.1_1,PulauPari,KepulauanSeribuSelatan,KepulauanSeribu,0.0894,5068000,0.2321,0.4345,synthetic_v1,22378,15326.3,1.4601070519898354
IDN.7.6.1.2_1,PulauTidung,KepulauanSeribuSelatan,KepulauanSeribu,0.0941,3923000,0.181,0.4619,synthetic_v1,8481,7962.3,1.0651476623993783
IDN.7.6.1.3_1,PulauUntungjawa,KepulauanSeribuSelatan,KepulauanSeribu,0.0663,5072000,0.3059,0.4203,synthetic_v1,21517,19154.7,1.1233250299951687
IDN.7.6.2.1_1,PulauHarapan,KepulauanSeribuUtara,KepulauanSeribu,0.1112,2890000,0.2882,0.5885,synthetic_v1,5435,1500.0,3.623358408941102
IDN.7.6.2.2_1,PulauKelapa,KepulauanSeribuUtara,KepulauanSeribu,0.1276,4676000,0.17,0.6365,synthetic_v1,4721,6752.2,0.699184530978186
IDN.7.6.2.3_1,PulauPanggang,KepulauanSeribuUtara,KepulauanSeribu,0.0982,3654000,0.1583,0.5333,synthetic_v1,5021,7797.5,0.6439245063974038
IDN.9.4.1.1_1,BabelanKota,Babelan,Bekasi,0.0499,6328000,0.2781,0.4635,synthetic_v1,96818,15435.6,6.272382835145278
IDN.9.4.1.2_1,Bahagia,Babelan,Bekasi,0.0718,4793000,0.3057,0.3768,synthetic_v1,176249,24583.2,7.169500889794856
IDN.9.4.1.3_1,Bunibakti,Babelan,Bekasi,0.0502,4849000,0.2456,0.3603,synthetic_v1,105167,13876.1,7.578997468803494
IDN.9.4.1.4_1,Huripjaya,Babelan,Bekasi,0.041,5932000,0.3137,0.4174,synthetic_v1,114855,9982.7,11.505397721921456
IDN.9.4.1.5_1,Kebalen,Babelan,Bekasi,0.0352,6904000,0.2962,0.4124,synthetic_v1,47896,9660.3,4.958009280380773
IDN.9.4.1.6_1,Kedungjaya,Babelan,Bekasi,0.0668,6035000,0.2852,0.3516,synthetic_v1,171541,21629.7,7.930815931495549
IDN.9.4.1.7_1,Kedungpengawas,Babelan,Bekasi,0.0414,5371000,0.2101,0.4025,synthetic_v1,73691,10860.5,6.785261676107039
IDN.9.4.1.8_1,Muarabakti,Babelan,Bekasi,0.0896,5501000,0.2009,0.4366,synthetic_v1,221458,25970.7,8.527214704486846
IDN.9.4.1.9_1,PantaiHurip,Babelan,Bekasi,0.0342,4406000,0.2544,0.4388,synthetic_v1,33492,6203.2,5.399168200343612
IDN.9.4.2.1_1,Bojongmangu,Bojongmangu,Bekasi,0.1153,4789000,0.1016,0.495,synthetic_v1,235601,16344.4,14.414752795257954
IDN.9.4.2.2_1,Karangindah,Bojongmangu,Bekasi,0.0897,5160000,0.2285,0.4777,synthetic_v1,88248,12335.2,7.154168184082275
IDN.9.4.2.3_1,Karangmulya,Bojongmangu,Bekasi,0.0884,3947000,0.1805,0.4443,synthetic_v1,109546,10532.2,10.401081185974023
IDN.9.4.2.4_1,Medalkrisna,Bojongmangu,Bekasi,0.0773,4126000,0.3185,0.4353,synthetic_v1,57728,9910.8,5.824744981223924
